date,competition,season,stage,home_team,away_team,home_goals,away_goals,neutral
2022-01-23,African Cup of Nations,2022,Unknown,Nigeria,Tunisia,0,1,True
2022-01-24,African Cup of Nations,2022,Unknown,Cameroon,Comoros,2,1,False
2022-01-24,African Cup of Nations,2022,Unknown,Guinea,Gambia,0,1,True
2022-01-25,African Cup of Nations,2022,Unknown,Senegal,Cape Verde,2,0,True
2022-01-25,African Cup of Nations,2022,Unknown,Morocco,Malawi,2,1,True
2022-01-26,African Cup of Nations,2022,Unknown,Mali,Equatorial Guinea,0,0,True
2022-01-26,African Cup of Nations,2022,Unknown,Ivory Coast,Egypt,0,0,True
2022-01-27,FIFA World Cup qualification,2022,Unknown,Costa Rica,Panama,1,0,False
2022-01-27,FIFA World Cup qualification,2022,Unknown,Jamaica,Mexico,1,2,False
2022-01-27,FIFA World Cup qualification,2022,Unknown,Honduras,Canada,0,2,False
2022-01-27,FIFA World Cup qualification,2022,Unknown,United States,El Salvador,1,0,False
2022-01-27,FIFA World Cup qualification,2022,Unknown,Lebanon,South Korea,0,1,False
2022-01-27,Friendly,2022,Unknown,Uzbekistan,South Sudan,3,0,True
2022-01-27,Friendly,2022,Unknown,Bahrain,Uganda,3,1,False
2022-01-27,Friendly,2022,Unknown,Indonesia,Timor-Leste,4,1,False
2022-01-27,FIFA World Cup qualification,2022,Unknown,Japan,China,2,0,False
2022-01-27,FIFA World Cup qualification,2022,Unknown,Australia,Vietnam,4,0,False
2022-01-27,FIFA World Cup qualification,2022,Unknown,Iran,Iraq,1,0,False
2022-01-27,FIFA World Cup qualification,2022,Unknown,Saudi Arabia,Oman,1,0,False
2022-01-27,FIFA World Cup qualification,2022,Unknown,Ecuador,Brazil,1,1,False
2022-01-27,FIFA World Cup qualification,2022,Unknown,Paraguay,Uruguay,0,1,False
2022-01-27,FIFA World Cup qualification,2022,Unknown,United Arab Emirates,Syria,2,0,False
2022-01-27,FIFA World Cup qualification,2022,Unknown,Chile,Argentina,1,2,False
2022-01-28,FIFA World Cup qualification,2022,Unknown,Colombia,Peru,0,1,False
2022-01-28,FIFA World Cup qualification,2022,Unknown,Venezuela,Bolivia,4,1,False
2022-01-28,Friendly,2022,Unknown,Suriname,Barbados,1,0,False
2022-01-28,Friendly,2022,Unknown,Jordan,New Zealand,3,1,True
2022-01-29,Friendly,2022,Unknown,Kuwait,Libya,2,0,False
2022-01-29,Friendly,2022,Unknown,Nepal,Mauritius,1,0,False
2022-01-29,Friendly,2022,Unknown,Nicaragua,Belize,4,0,False
2022-01-29,African Cup of Nations,2022,Unknown,Burkina Faso,Tunisia,1,0,True
2022-01-29,African Cup of Nations,2022,Unknown,Cameroon,Gambia,2,0,False
2022-01-30,African Cup of Nations,2022,Unknown,Senegal,Equatorial Guinea,3,1,True
2022-01-30,Friendly,2022,Unknown,Indonesia,Timor-Leste,3,0,False
2022-01-30,African Cup of Nations,2022,Unknown,Egypt,Morocco,2,1,True
2022-01-30,FIFA World Cup qualification,2022,Unknown,Canada,United States,2,0,False
2022-01-30,FIFA World Cup qualification,2022,Unknown,Panama,Jamaica,3,2,False
2022-01-30,FIFA World Cup qualification,2022,Unknown,Mexico,Costa Rica,0,0,False
2022-01-30,FIFA World Cup qualification,2022,Unknown,Honduras,El Salvador,0,2,False
2022-02-01,FIFA World Cup qualification,2022,Unknown,Brazil,Paraguay,4,0,False
2022-02-01,FIFA World Cup qualification,2022,Unknown,Lebanon,Iraq,1,1,False
2022-02-01,FIFA World Cup qualification,2022,Unknown,Peru,Ecuador,1,1,False
2022-02-01,Friendly,2022,Unknown,Bahrain,Dr Congo,1,0,False
2022-02-01,Friendly,2022,Unknown,Kuwait,Libya,0,2,False
2022-02-01,Friendly,2022,Unknown,Nepal,Mauritius,1,0,False
2022-02-01,Friendly,2022,Unknown,Nicaragua,Belize,1,1,False
2022-02-01,Friendly,2022,Unknown,Suriname,Guyana,2,1,False
2022-02-01,FIFA World Cup qualification,2022,Unknown,Iran,United Arab Emirates,1,0,False
2022-02-01,FIFA World Cup qualification,2022,Unknown,Syria,South Korea,0,2,True
2022-02-01,FIFA World Cup qualification,2022,Unknown,Vietnam,China,3,1,False
2022-02-01,FIFA World Cup qualification,2022,Unknown,Japan,Saudi Arabia,2,0,False
2022-02-01,FIFA World Cup qualification,2022,Unknown,Oman,Australia,2,2,False
2022-02-01,FIFA World Cup qualification,2022,Unknown,Bolivia,Chile,2,3,False
2022-02-01,FIFA World Cup qualification,2022,Unknown,Uruguay,Venezuela,4,1,False
2022-02-01,FIFA World Cup qualification,2022,Unknown,Argentina,Colombia,1,0,False
2022-02-02,African Cup of Nations,2022,Unknown,Burkina Faso,Senegal,1,3,True
2022-02-02,FIFA World Cup qualification,2022,Unknown,United States,Honduras,3,0,False
2022-02-02,FIFA World Cup qualification,2022,Unknown,El Salvador,Canada,0,2,False
2022-02-02,FIFA World Cup qualification,2022,Unknown,Mexico,Panama,1,0,False
2022-02-02,FIFA World Cup qualification,2022,Unknown,Jamaica,Costa Rica,0,1,False
2022-02-03,African Cup of Nations,2022,Unknown,Cameroon,Egypt,0,0,False
2022-02-05,African Cup of Nations,2022,Unknown,Cameroon,Burkina Faso,3,3,False
2022-02-06,African Cup of Nations,2022,Unknown,Senegal,Egypt,0,0,True
2022-03-17,FIFA World Cup qualification,2022,Unknown,Cook Islands,Solomon Islands,0,2,True
2022-03-18,FIFA World Cup qualification,2022,Unknown,Papua New Guinea,New Zealand,0,1,True
2022-03-18,FIFA World Cup qualification,2022,Unknown,New Caledonia,Fiji,1,2,True
2022-03-18,Friendly,2022,Unknown,Iraq,Zambia,3,1,False
2022-03-19,Friendly,2022,Unknown,Mauritius,Seychelles,0,0,False
2022-03-21,FIFA World Cup qualification,2022,Unknown,Papua New Guinea,New Caledonia,1,0,True
2022-03-21,FIFA World Cup qualification,2022,Unknown,New Zealand,Fiji,4,0,True
2022-03-23,Friendly,2022,Unknown,Guinea-Bissau,Equatorial Guinea,3,0,True
2022-03-23,Friendly,2022,Unknown,Gibraltar,Grenada,0,0,False
2022-03-23,Friendly,2022,Unknown,Guadeloupe,Cape Verde,0,2,True
2022-03-23,Friendly,2022,Unknown,Malaysia,Philippines,2,0,True
2022-03-23,Friendly,2022,Unknown,Bahrain,India,2,1,False
2022-03-23,Friendly,2022,Unknown,Laos,Mongolia,1,0,False
2022-03-23,African Cup of Nations qualification,2022,Unknown,Djibouti,South Sudan,2,4,True
2022-03-23,Friendly,2022,Unknown,Mozambique,Niger,1,1,True
2022-03-23,African Cup of Nations qualification,2022,Unknown,Seychelles,Lesotho,0,0,True
2022-03-23,African Cup of Nations qualification,2022,Unknown,Somalia,Eswatini,0,3,True
2022-03-23,African Cup of Nations qualification,2022,Unknown,Chad,Gambia,0,1,True
2022-03-23,Friendly,2022,Unknown,Tanzania,Central African Republic,3,1,False
2022-03-24,FIFA World Cup qualification,2022,Unknown,Iraq,United Arab Emirates,1,0,True
2022-03-24,FIFA World Cup qualification,2022,Unknown,Paraguay,Ecuador,3,1,False
2022-03-24,FIFA World Cup qualification,2022,Unknown,Jamaica,El Salvador,1,1,False
2022-03-24,FIFA World Cup qualification,2022,Unknown,Mexico,United States,0,0,False
2022-03-24,FIFA World Cup qualification,2022,Unknown,Costa Rica,Canada,1,0,False
2022-03-24,FIFA World Cup qualification,2022,Unknown,Lebanon,Syria,0,3,False
2022-03-24,FIFA World Cup qualification,2022,Unknown,South Korea,Iran,2,0,False
2022-03-24,FIFA World Cup qualification,2022,Unknown,Brazil,Chile,4,0,False
2022-03-24,FIFA World Cup qualification,2022,Unknown,China,Saudi Arabia,1,1,True
2022-03-24,FIFA World Cup qualification,2022,Unknown,Australia,Japan,0,2,False
2022-03-24,FIFA World Cup qualification,2022,Unknown,Solomon Islands,Tahiti,3,1,True
2022-03-24,FIFA World Cup qualification,2022,Unknown,Fiji,Papua New Guinea,1,2,True
2022-03-24,FIFA World Cup qualification,2022,Unknown,New Zealand,New Caledonia,7,1,True
2022-03-24,FIFA World Cup qualification,2022,Unknown,Colombia,Bolivia,3,0,False
2022-03-24,FIFA World Cup qualification,2022,Unknown,Panama,Honduras,1,1,False
2022-03-24,Friendly,2022,Unknown,Scotland,Poland,1,1,False
2022-03-24,FIFA World Cup qualification,2022,Unknown,Vietnam,Oman,0,1,False
2022-03-24,Friendly,2022,Unknown,Liberia,Benin,0,4,True
2022-03-24,FIFA World Cup qualification,2022,Unknown,Uruguay,Peru,1,0,False
2022-03-24,FIFA World Cup qualification,2022,Unknown,Portugal,Turkey,3,1,False
2022-03-24,FIFA World Cup qualification,2022,Unknown,Wales,Austria,2,1,False
2022-03-24,Friendly,2022,Unknown,Armenia,Montenegro,1,0,False
2022-03-24,Friendly,2022,Unknown,Guatemala,Cuba,1,0,False
2022-03-24,Friendly,2022,Unknown,Hungary,Serbia,0,1,False
2022-03-24,Friendly,2022,Unknown,Kosovo,Burkina Faso,5,0,False
2022-03-24,FIFA World Cup qualification,2022,Unknown,Sweden,Czech Republic,1,0,False
2022-03-24,Friendly,2022,Unknown,Maldives,Bangladesh,2,0,False
2022-03-24,Friendly,2022,Unknown,Togo,Sierra Leone,3,0,True
2022-03-24,UEFA Nations League,2022,Unknown,Estonia,Cyprus,0,0,False
2022-03-24,UEFA Nations League,2022,Unknown,Moldova,Kazakhstan,1,2,False
2022-03-24,African Cup of Nations qualification,2022,Unknown,Mauritius,São Tomé And Príncipe,3,0,False
2022-03-24,FIFA World Cup qualification,2022,Unknown,Italy,North Macedonia,0,1,False
2022-03-24,Friendly,2022,Unknown,Thailand,Nepal,2,0,False
2022-03-25,FIFA World Cup qualification,2022,Unknown,Dr Congo,Morocco,1,1,False
2022-03-25,FIFA World Cup qualification,2022,Unknown,Egypt,Senegal,1,0,False
2022-03-25,FIFA World Cup qualification,2022,Unknown,Ghana,Nigeria,0,0,False
2022-03-25,FIFA World Cup qualification,2022,Unknown,Cameroon,Algeria,0,1,False
2022-03-25,Friendly,2022,Unknown,Cape Verde,Liechtenstein,6,0,True
2022-03-25,Friendly,2022,Unknown,Andorra,Saint Kitts And Nevis,1,0,False
2022-03-25,Friendly,2022,Unknown,Bosnia And Herzegovina,Georgia,0,1,False
2022-03-25,FIFA World Cup qualification,2022,Unknown,Mali,Tunisia,0,1,False
2022-03-25,Friendly,2022,Unknown,Congo,Zambia,1,3,True
2022-03-25,FIFA World Cup qualification,2022,Unknown,Argentina,Venezuela,3,0,False
2022-03-25,Friendly,2022,Unknown,Comoros,Ethiopia,2,1,False
2022-03-25,Navruz Cup,2022,Unknown,Uzbekistan,Kyrgyzstan,3,1,False
2022-03-25,Friendly,2022,Unknown,France,Ivory Coast,2,1,False
2022-03-25,Friendly,2022,Unknown,Luxembourg,Northern Ireland,1,3,False
2022-03-25,Friendly,2022,Unknown,Malta,Azerbaijan,1,0,False
2022-03-25,Friendly,2022,Unknown,Norway,Slovakia,2,0,False
2022-03-25,Friendly,2022,Unknown,San Marino,Lithuania,1,2,False
2022-03-25,Friendly,2022,Unknown,Trinidad And Tobago,Barbados,9,0,False
2022-03-25,Friendly,2022,Unknown,Romania,Greece,0,1,False
2022-03-25,Friendly,2022,Unknown,Latvia,Kuwait,1,1,True
2022-03-25,Muratti Vase,2022,Unknown,Alderney,Jersey,1,6,False
2022-03-25,Friendly,2022,Unknown,South Africa,Guinea,0,0,True
2022-03-25,Navruz Cup,2022,Unknown,Tajikistan,Uganda,1,1,True
2022-03-26,Friendly,2022,Unknown,England,Switzerland,2,1,False
2022-03-26,Friendly,2022,Unknown,Angola,Guinea-Bissau,3,2,True
2022-03-26,Friendly,2022,Unknown,Bahrain,Burundi,1,0,True
2022-03-26,Friendly,2022,Unknown,Germany,Israel,2,0,False
2022-03-26,Friendly,2022,Unknown,Central African Republic,Sudan,0,0,True
2022-03-26,Friendly,2022,Unknown,Croatia,Slovenia,1,1,True
2022-03-26,Friendly,2022,Unknown,Finland,Iceland,1,1,True
2022-03-26,Friendly,2022,Unknown,Belarus,India,3,0,True
2022-03-26,Friendly,2022,Unknown,Libya,Niger,2,1,True
2022-03-26,Friendly,2022,Unknown,Spain,Albania,2,1,False
2022-03-26,Friendly,2022,Unknown,Singapore,Malaysia,2,1,False
2022-03-26,Friendly,2022,Unknown,Republic Of Ireland,Belgium,2,2,False
2022-03-26,Friendly,2022,Unknown,Gibraltar,Faroe Islands,0,0,False
2022-03-26,Friendly,2022,Unknown,Netherlands,Denmark,4,2,False
2022-03-26,Friendly,2022,Unknown,Mauritania,Mozambique,2,1,False
2022-03-26,Friendly,2022,Unknown,Qatar,Bulgaria,2,1,False
2022-03-27,FIFA World Cup qualification,2022,Unknown,Canada,Jamaica,4,0,False
2022-03-27,Friendly,2022,Unknown,Benin,Zambia,2,1,True
2022-03-27,FIFA World Cup qualification,2022,Unknown,United States,Panama,5,1,False
2022-03-27,FIFA World Cup qualification,2022,Unknown,New Zealand,Tahiti,1,0,True
2022-03-27,FIFA World Cup qualification,2022,Unknown,Solomon Islands,Papua New Guinea,3,2,True
2022-03-27,Friendly,2022,Unknown,Barbados,Guyana,0,5,True
2022-03-27,Friendly,2022,Unknown,Belize,Cuba,0,3,False
2022-03-27,FIFA World Cup qualification,2022,Unknown,Honduras,Mexico,0,1,False
2022-03-27,Friendly,2022,Unknown,Guatemala,Haiti,2,1,True
2022-03-27,Friendly,2022,Unknown,Thailand,Suriname,1,0,False
2022-03-27,FIFA World Cup qualification,2022,Unknown,El Salvador,Costa Rica,1,2,False
2022-03-27,African Cup of Nations qualification,2022,Unknown,Lesotho,Seychelles,3,1,True
2022-03-27,African Cup of Nations qualification,2022,Unknown,Eswatini,Somalia,2,1,True
2022-03-27,African Cup of Nations qualification,2022,Unknown,Mauritius,São Tomé And Príncipe,3,3,False
2022-03-27,Friendly,2022,Unknown,Laos,Brunei,3,2,False
2022-03-27,Friendly,2022,Unknown,Liberia,Sierra Leone,0,1,True
2022-03-27,African Cup of Nations qualification,2022,Unknown,South Sudan,Djibouti,1,0,True
2022-03-28,Friendly,2022,Unknown,Cape Verde,San Marino,2,0,True
2022-03-28,Friendly,2022,Unknown,Andorra,Grenada,1,0,False
2022-03-28,Friendly,2022,Unknown,Montenegro,Greece,1,0,False
2022-03-28,Friendly,2022,Unknown,Vanuatu,Fiji,1,2,True
2022-03-29,Friendly,2022,Unknown,Congo,Sierra Leone,1,2,True
2022-03-29,FIFA World Cup qualification,2022,Unknown,Morocco,Dr Congo,4,1,False
2022-03-29,FIFA World Cup qualification,2022,Unknown,Nigeria,Ghana,1,1,False
2022-03-29,FIFA World Cup qualification,2022,Unknown,Senegal,Egypt,1,0,False
2022-03-29,FIFA World Cup qualification,2022,Unknown,Tunisia,Mali,0,0,False
2022-03-29,FIFA World Cup qualification,2022,Unknown,Iran,Lebanon,2,0,False
2022-03-29,FIFA World Cup qualification,2022,Unknown,Syria,Iraq,1,1,True
2022-03-29,FIFA World Cup qualification,2022,Unknown,United Arab Emirates,South Korea,1,0,False
2022-03-29,FIFA World Cup qualification,2022,Unknown,Japan,Vietnam,1,1,False
2022-03-29,FIFA World Cup qualification,2022,Unknown,Oman,China,2,0,False
2022-03-29,FIFA World Cup qualification,2022,Unknown,Saudi Arabia,Australia,1,0,False
2022-03-29,FIFA World Cup qualification,2022,Unknown,Ecuador,Argentina,1,1,False
2022-03-29,FIFA World Cup qualification,2022,Unknown,Algeria,Cameroon,1,2,False
2022-03-29,FIFA World Cup qualification,2022,Unknown,Peru,Paraguay,2,0,False
2022-03-29,Friendly,2022,Unknown,Belgium,Burkina Faso,3,0,False
2022-03-29,Friendly,2022,Unknown,Bangladesh,Mongolia,0,0,False
2022-03-29,Friendly,2022,Unknown,Bahrain,Belarus,0,1,False
2022-03-29,Friendly,2022,Unknown,Austria,Scotland,2,2,False
2022-03-29,Friendly,2022,Unknown,Azerbaijan,Latvia,0,1,True
2022-03-29,Friendly,2022,Unknown,Albania,Georgia,0,0,False
2022-03-29,FIFA World Cup qualification,2022,Unknown,Portugal,North Macedonia,2,0,False
2022-03-29,FIFA World Cup qualification,2022,Unknown,Poland,Sweden,2,0,False
2022-03-29,FIFA World Cup qualification,2022,Unknown,Chile,Uruguay,0,2,False
2022-03-29,Friendly,2022,Unknown,Angola,Equatorial Guinea,0,0,True
2022-03-29,Friendly,2022,Unknown,Bosnia And Herzegovina,Luxembourg,1,0,False
2022-03-29,FIFA World Cup qualification,2022,Unknown,Bolivia,Brazil,0,4,False
2022-03-29,Friendly,2022,Unknown,Israel,Romania,2,2,False
2022-03-29,FIFA World Cup qualification,2022,Unknown,Venezuela,Colombia,0,1,False
2022-03-29,Friendly,2022,Unknown,Singapore,Philippines,2,0,False
2022-03-29,Friendly,2022,Unknown,Qatar,Slovenia,0,0,False
2022-03-29,Friendly,2022,Unknown,Faroe Islands,Liechtenstein,1,0,True
2022-03-29,Friendly,2022,Unknown,Finland,Slovakia,0,2,True
2022-03-29,Friendly,2022,Unknown,France,South Africa,5,0,False
2022-03-29,Friendly,2022,Unknown,England,Ivory Coast,3,0,False
2022-03-29,Friendly,2022,Unknown,Liberia,Burundi,1,2,True
2022-03-29,Friendly,2022,Unknown,Malta,Kuwait,2,0,False
2022-03-29,Friendly,2022,Unknown,Mauritania,Libya,2,0,False
2022-03-29,Friendly,2022,Unknown,Netherlands,Germany,1,1,False
2022-03-29,Friendly,2022,Unknown,Northern Ireland,Hungary,0,1,False
2022-03-29,Friendly,2022,Unknown,Norway,Armenia,9,0,False
2022-03-29,Friendly,2022,Unknown,Republic Of Ireland,Lithuania,1,0,False
2022-03-29,Friendly,2022,Unknown,Croatia,Bulgaria,2,1,True
2022-03-29,Friendly,2022,Unknown,Spain,Iceland,5,0,False
2022-03-29,African Cup of Nations qualification,2022,Unknown,Gambia,Chad,2,2,True
2022-03-29,Friendly,2022,Unknown,Togo,Benin,1,1,True
2022-03-29,UEFA Nations League,2022,Unknown,Kazakhstan,Moldova,0,1,False
2022-03-29,UEFA Nations League,2022,Unknown,Cyprus,Estonia,2,0,False
2022-03-29,Navruz Cup,2022,Unknown,Tajikistan,Kyrgyzstan,1,0,True
2022-03-29,Navruz Cup,2022,Unknown,Uzbekistan,Uganda,4,2,False
2022-03-29,Friendly,2022,Unknown,Turkey,Italy,2,3,False
2022-03-29,Friendly,2022,Unknown,Trinidad And Tobago,Guyana,1,1,False
2022-03-29,Friendly,2022,Unknown,Denmark,Serbia,3,0,False
2022-03-29,Friendly,2022,Unknown,Tanzania,Sudan,1,1,False
2022-03-29,Friendly,2022,Unknown,Switzerland,Kosovo,1,1,False
2022-03-29,Friendly,2022,Unknown,Wales,Czech Republic,1,1,False
2022-03-30,FIFA World Cup qualification,2022,Unknown,Panama,Canada,1,0,False
2022-03-30,FIFA World Cup qualification,2022,Unknown,Jamaica,Honduras,2,1,False
2022-03-30,FIFA World Cup qualification,2022,Unknown,Mexico,El Salvador,2,0,False
2022-03-30,FIFA World Cup qualification,2022,Unknown,Costa Rica,United States,2,0,False
2022-03-30,FIFA World Cup qualification,2022,Unknown,Solomon Islands,New Zealand,0,5,True
2022-04-22,Friendly,2022,Unknown,Elba Island,Vatican City,4,2,False
2022-04-23,Muratti Vase,2022,Unknown,Alderney,Guernsey,0,2,False
2022-04-24,Friendly,2022,Unknown,El Salvador,Guatemala,0,4,True
2022-04-27,Friendly,2022,Unknown,Mexico,Guatemala,0,0,True
2022-05-12,Friendly,2022,Unknown,Bahamas,Turks And Caicos Islands,4,2,False
2022-05-12,Friendly,2022,Unknown,Dominica,Saint Vincent And The Grenadines,2,1,False
2022-05-13,Muratti Vase,2022,Unknown,Guernsey,Jersey,1,2,False
2022-05-14,Friendly,2022,Unknown,Bahamas,Turks And Caicos Islands,1,2,False
2022-05-15,Friendly,2022,Unknown,Dominica,Saint Vincent And The Grenadines,3,1,False
2022-05-21,CONIFA Africa Football Cup,2022,Unknown,Yoruba Nation,Matabeleland,1,1,True
2022-05-21,Muratti Vase,2022,Unknown,Jersey,Guernsey,1,0,False
2022-05-22,CONIFA Africa Football Cup,2022,Unknown,Biafra,Matabeleland,0,1,True
2022-05-23,CONIFA Africa Football Cup,2022,Unknown,Yoruba Nation,Biafra,0,1,True
2022-05-24,Friendly,2022,Unknown,Mozambique,Eswatini,0,1,False
2022-05-24,Friendly,2022,Unknown,Thailand,Bahrain,3,1,False
2022-05-25,CONIFA Africa Football Cup,2022,Unknown,Biafra,Matabeleland,1,0,True
2022-05-27,Friendly,2022,Unknown,Malaysia,Brunei,4,0,False
2022-05-27,Friendly,2022,Unknown,Thailand,Turkmenistan,1,0,False
2022-05-27,Friendly,2022,Unknown,Bahrain,Myanmar,2,0,True
2022-05-28,Friendly,2022,Unknown,India,Jordan,0,2,True
2022-05-28,Friendly,2022,Unknown,Mexico,Nigeria,2,1,True
2022-05-28,Friendly,2022,Unknown,Ethiopia,Lesotho,1,1,False
2022-05-29,Friendly,2022,Unknown,United Arab Emirates,Gambia,1,1,False
2022-05-30,Friendly,2022,Unknown,Ethiopia,Lesotho,1,1,False
2022-05-30,Friendly,2022,Unknown,Trinidad And Tobago,Saint Lucia,1,0,False
2022-05-31,Friendly,2022,Unknown,Thailand,Bahrain,1,2,False
2022-06-01,African Cup of Nations qualification,2022,Unknown,Angola,Central African Republic,2,1,False
2022-06-01,Friendly,2022,Unknown,Australia,Jordan,2,1,True
2022-06-01,CONMEBOL–UEFA Cup of Champions,2022,Unknown,Italy,Argentina,0,3,True
2022-06-01,FIFA World Cup qualification,2022,Unknown,Scotland,Ukraine,1,3,False
2022-06-01,African Cup of Nations qualification,2022,Unknown,Ghana,Madagascar,3,0,False
2022-06-01,African Cup of Nations qualification,2022,Unknown,Libya,Botswana,1,0,False
2022-06-01,UEFA Nations League,2022,Unknown,Poland,Wales,2,1,False
2022-06-01,Friendly,2022,Unknown,Kuwait,Singapore,2,0,True
2022-06-01,Friendly,2022,Unknown,Malta,Venezuela,0,1,False
2022-06-01,Friendly,2022,Unknown,Malaysia,Hong Kong,2,0,False
2022-06-01,Friendly,2022,Unknown,Syria,Tajikistan,1,0,True
2022-06-01,Friendly,2022,Unknown,United States,Morocco,3,0,False
2022-06-01,Friendly,2022,Unknown,Vietnam,Afghanistan,2,0,False
2022-06-01,Friendly,2022,Unknown,Indonesia,Bangladesh,0,0,False
2022-06-02,UEFA Nations League,2022,Unknown,Serbia,Norway,0,1,False
2022-06-02,CONCACAF Nations League,2022,Unknown,Panama,Costa Rica,2,0,False
2022-06-02,CONCACAF Nations League,2022,Unknown,Barbados,Antigua And Barbuda,0,1,True
2022-06-02,CONCACAF Nations League,2022,Unknown,Guadeloupe,Cuba,2,1,False
2022-06-02,Friendly,2022,Unknown,Japan,Paraguay,4,1,False
2022-06-02,CONCACAF Nations League,2022,Unknown,Anguilla,Dominica,0,0,False
2022-06-02,UEFA Nations League,2022,Unknown,Czech Republic,Switzerland,2,1,False
2022-06-02,UEFA Nations League,2022,Unknown,Spain,Portugal,1,1,False
2022-06-02,CONCACAF Nations League,2022,Unknown,Belize,Dominican Republic,0,2,False
2022-06-02,African Cup of Nations qualification,2022,Unknown,Tunisia,Equatorial Guinea,4,0,False
2022-06-02,African Cup of Nations qualification,2022,Unknown,Mozambique,Rwanda,1,1,True
2022-06-02,UEFA Nations League,2022,Unknown,Israel,Iceland,2,2,False
2022-06-02,UEFA Nations League,2022,Unknown,Estonia,San Marino,2,0,False
2022-06-02,UEFA Nations League,2022,Unknown,Slovenia,Sweden,0,2,False
