date,competition,season,stage,home_team,away_team,home_goals,away_goals,neutral
2003-09-24,Brasileirão,2003,League,Parana,Sao Paulo,4,2,False
2003-09-24,Brasileirão,2003,League,Goias,Fortaleza,0,1,False
2003-09-24,Brasileirão,2003,League,Gremio,Ponte Preta,2,2,False
2003-09-24,Brasileirão,2003,League,Athletico-PR,Internacional,2,1,False
2003-09-24,Brasileirão,2003,League,Paysandu,Bahia,4,0,False
2003-09-25,Brasileirão,2003,League,Figueirense,Fluminense,2,2,False
2003-09-25,Brasileirão,2003,League,Vasco,Coritiba,2,1,False
2003-09-25,Brasileirão,2003,League,Atletico-MG,Sao Caetano,3,1,False
2003-09-27,Brasileirão,2003,League,Internacional,Santos,1,0,False
2003-09-27,Brasileirão,2003,League,Sao Paulo,Gremio,3,1,False
2003-09-27,Brasileirão,2003,League,Flamengo,Athletico-PR,2,1,False
2003-09-28,Brasileirão,2003,League,Coritiba,Paysandu,1,0,False
2003-09-28,Brasileirão,2003,League,Sao Caetano,Parana,2,0,False
2003-09-28,Brasileirão,2003,League,Ponte Preta,Vasco,2,2,False
2003-09-28,Brasileirão,2003,League,Juventude,Corinthians,6,1,False
2003-09-28,Brasileirão,2003,League,Fluminense,Atletico-MG,0,1,False
2003-09-28,Brasileirão,2003,League,Criciuma,Goias,1,0,False
2003-09-28,Brasileirão,2003,League,Bahia,Figueirense,1,1,False
2003-09-28,Brasileirão,2003,League,Cruzeiro,Vitoria,1,0,False
2003-09-28,Brasileirão,2003,League,Fortaleza,Guarani,3,0,False
2003-10-04,Brasileirão,2003,League,Athletico-PR,Fluminense,0,0,False
2003-10-04,Brasileirão,2003,League,Paysandu,Internacional,0,0,False
2003-10-04,Brasileirão,2003,League,Sao Caetano,Ponte Preta,1,0,False
2003-10-04,Brasileirão,2003,League,Gremio,Figueirense,3,1,False
2003-10-04,Brasileirão,2003,League,Sao Paulo,Santos,1,2,False
2003-10-05,Brasileirão,2003,League,Criciuma,Cruzeiro,1,3,False
2003-10-05,Brasileirão,2003,League,Flamengo,Parana,0,3,False
2003-10-05,Brasileirão,2003,League,Guarani,Coritiba,2,1,False
2003-10-05,Brasileirão,2003,League,Vitoria,Corinthians,1,2,False
2003-10-05,Brasileirão,2003,League,Atletico-MG,Vasco,2,1,False
2003-10-05,Brasileirão,2003,League,Goias,Bahia,3,1,False
2003-10-05,Brasileirão,2003,League,Juventude,Fortaleza,2,2,False
2003-10-08,Brasileirão,2003,League,Santos,Guarani,1,1,False
2003-10-08,Brasileirão,2003,League,Bahia,Sao Paulo,3,0,False
2003-10-08,Brasileirão,2003,League,Cruzeiro,Flamengo,2,0,False
2003-10-08,Brasileirão,2003,League,Ponte Preta,Athletico-PR,2,2,False
2003-10-08,Brasileirão,2003,League,Fortaleza,Gremio,2,2,False
2003-10-08,Brasileirão,2003,League,Corinthians,Sao Caetano,0,3,False
2003-10-08,Brasileirão,2003,League,Vasco,Juventude,1,1,False
2003-10-08,Brasileirão,2003,League,Coritiba,Goias,1,0,False
2003-10-09,Brasileirão,2003,League,Parana,Paysandu,4,2,False
2003-10-09,Brasileirão,2003,League,Internacional,Criciuma,2,0,False
2003-10-09,Brasileirão,2003,League,Fluminense,Vitoria,2,0,False
2003-10-09,Brasileirão,2003,League,Figueirense,Atletico-MG,0,1,False
2003-10-11,Brasileirão,2003,League,Athletico-PR,Coritiba,2,0,False
2003-10-11,Brasileirão,2003,League,Guarani,Ponte Preta,1,3,False
2003-10-11,Brasileirão,2003,League,Sao Caetano,Santos,2,2,False
2003-10-12,Brasileirão,2003,League,Internacional,Gremio,0,1,False
2003-10-12,Brasileirão,2003,League,Juventude,Parana,1,1,False
2003-10-12,Brasileirão,2003,League,Goias,Fluminense,6,1,False
2003-10-12,Brasileirão,2003,League,Flamengo,Vasco,2,1,False
2003-10-12,Brasileirão,2003,League,Sao Paulo,Corinthians,3,0,False
2003-10-12,Brasileirão,2003,League,Figueirense,Criciuma,4,2,False
2003-10-12,Brasileirão,2003,League,Vitoria,Bahia,2,1,False
2003-10-12,Brasileirão,2003,League,Atletico-MG,Cruzeiro,0,1,False
2003-10-15,Brasileirão,2003,League,Paysandu,Fortaleza,3,0,False
2003-10-18,Brasileirão,2003,League,Gremio,Atletico-MG,2,2,False
2003-10-18,Brasileirão,2003,League,Flamengo,Paysandu,2,0,False
2003-10-18,Brasileirão,2003,League,Coritiba,Bahia,3,2,False
2003-10-18,Brasileirão,2003,League,Goias,Sao Paulo,3,1,False
2003-10-18,Brasileirão,2003,League,Guarani,Fluminense,2,0,False
2003-10-19,Brasileirão,2003,League,Parana,Internacional,4,0,False
2003-10-19,Brasileirão,2003,League,Santos,Athletico-PR,3,2,False
2003-10-19,Brasileirão,2003,League,Criciuma,Vasco,2,1,False
2003-10-19,Brasileirão,2003,League,Fortaleza,Figueirense,1,1,False
2003-10-19,Brasileirão,2003,League,Vitoria,Sao Caetano,0,0,False
2003-10-19,Brasileirão,2003,League,Corinthians,Ponte Preta,3,0,False
2003-10-19,Brasileirão,2003,League,Cruzeiro,Juventude,1,2,False
2003-10-22,Brasileirão,2003,League,Internacional,Cruzeiro,1,0,False
2003-10-22,Brasileirão,2003,League,Bahia,Santos,4,7,False
2003-10-22,Brasileirão,2003,League,Figueirense,Flamengo,0,0,False
2003-10-22,Brasileirão,2003,League,Fluminense,Corinthians,1,0,False
2003-10-22,Brasileirão,2003,League,Sao Caetano,Coritiba,2,0,False
2003-10-22,Brasileirão,2003,League,Ponte Preta,Goias,0,2,False
2003-10-22,Brasileirão,2003,League,Athletico-PR,Vitoria,1,2,False
2003-10-23,Brasileirão,2003,League,Sao Paulo,Guarani,3,3,False
2003-10-23,Brasileirão,2003,League,Atletico-MG,Parana,2,2,False
2003-10-23,Brasileirão,2003,League,Juventude,Gremio,1,2,False
2003-10-23,Brasileirão,2003,League,Vasco,Fortaleza,1,1,False
2003-10-23,Brasileirão,2003,League,Paysandu,Criciuma,4,0,False
2003-10-25,Brasileirão,2003,League,Coritiba,Santos,0,4,False
2003-10-25,Brasileirão,2003,League,Bahia,Fluminense,2,2,False
2003-10-25,Brasileirão,2003,League,Ponte Preta,Vitoria,1,1,False
2003-10-25,Brasileirão,2003,League,Cruzeiro,Figueirense,1,0,False
2003-10-26,Brasileirão,2003,League,Paysandu,Atletico-MG,1,0,False
2003-10-26,Brasileirão,2003,League,Internacional,Juventude,0,0,False
2003-10-26,Brasileirão,2003,League,Flamengo,Gremio,2,1,False
2003-10-26,Brasileirão,2003,League,Corinthians,Athletico-PR,2,3,False
2003-10-26,Brasileirão,2003,League,Goias,Guarani,3,0,False
2003-10-26,Brasileirão,2003,League,Parana,Vasco,3,3,False
2003-10-26,Brasileirão,2003,League,Sao Caetano,Sao Paulo,0,1,False
2003-10-26,Brasileirão,2003,League,Criciuma,Fortaleza,2,2,False
2003-11-01,Brasileirão,2003,League,Atletico-MG,Criciuma,1,1,False
2003-11-01,Brasileirão,2003,League,Guarani,Bahia,3,2,False
2003-11-01,Brasileirão,2003,League,Athletico-PR,Sao Caetano,1,0,False
2003-11-01,Brasileirão,2003,League,Gremio,Parana,0,2,False
2003-11-01,Brasileirão,2003,League,Fluminense,Ponte Preta,2,2,False
2003-11-02,Brasileirão,2003,League,Vasco,Internacional,0,1,False
2003-11-02,Brasileirão,2003,League,Vitoria,Goias,3,4,False
2003-11-02,Brasileirão,2003,League,Figueirense,Paysandu,6,0,False
2003-11-02,Brasileirão,2003,League,Sao Paulo,Coritiba,1,0,False
2003-11-02,Brasileirão,2003,League,Juventude,Flamengo,2,2,False
2003-11-02,Brasileirão,2003,League,Santos,Corinthians,3,1,False
2003-11-02,Brasileirão,2003,League,Fortaleza,Cruzeiro,1,2,False
2003-11-05,Brasileirão,2003,League,Santos,Vitoria,3,1,False
2003-11-05,Brasileirão,2003,League,Coritiba,Corinthians,1,0,False
2003-11-05,Brasileirão,2003,League,Cruzeiro,Gremio,3,0,False
2003-11-05,Brasileirão,2003,League,Sao Paulo,Fluminense,1,0,False
2003-11-05,Brasileirão,2003,League,Parana,Figueirense,1,1,False
2003-11-05,Brasileirão,2003,League,Juventude,Criciuma,3,1,False
2003-11-05,Brasileirão,2003,League,Internacional,Fortaleza,1,1,False
2003-11-05,Brasileirão,2003,League,Paysandu,Vasco,1,2,False
2003-11-06,Brasileirão,2003,League,Goias,Athletico-PR,4,1,False
2003-11-06,Brasileirão,2003,League,Guarani,Sao Caetano,0,1,False
2003-11-06,Brasileirão,2003,League,Bahia,Ponte Preta,1,0,False
2003-11-06,Brasileirão,2003,League,Flamengo,Atletico-MG,3,2,False
2003-11-08,Brasileirão,2003,League,Fluminense,Coritiba,3,2,False
2003-11-08,Brasileirão,2003,League,Gremio,Paysandu,2,0,False
2003-11-08,Brasileirão,2003,League,Criciuma,Parana,1,2,False
2003-11-09,Brasileirão,2003,League,Atletico-MG,Internacional,1,2,False
2003-11-09,Brasileirão,2003,League,Corinthians,Goias,2,0,False
2003-11-09,Brasileirão,2003,League,Figueirense,Juventude,2,1,False
2003-11-09,Brasileirão,2003,League,Sao Caetano,Bahia,4,1,False
2003-11-09,Brasileirão,2003,League,Vitoria,Guarani,0,0,False
2003-11-09,Brasileirão,2003,League,Fortaleza,Flamengo,4,1,False
2003-11-09,Brasileirão,2003,League,Vasco,Cruzeiro,0,1,False
2003-11-09,Brasileirão,2003,League,Ponte Preta,Santos,3,4,False
2003-11-09,Brasileirão,2003,League,Athletico-PR,Sao Paulo,4,3,False
2003-11-22,Brasileirão,2003,League,Gremio,Vasco,4,3,False
2003-11-22,Brasileirão,2003,League,Coritiba,Ponte Preta,1,1,False
2003-11-22,Brasileirão,2003,League,Flamengo,Criciuma,1,0,False
2003-11-22,Brasileirão,2003,League,Figueirense,Internacional,3,2,False
2003-11-22,Brasileirão,2003,League,Atletico-MG,Fortaleza,2,0,False
2003-11-23,Brasileirão,2003,League,Santos,Fluminense,3,1,False
2003-11-23,Brasileirão,2003,League,Parana,Cruzeiro,1,3,False
2003-11-23,Brasileirão,2003,League,Sao Caetano,Goias,1,0,False
2003-11-23,Brasileirão,2003,League,Bahia,Athletico-PR,0,2,False
2003-11-23,Brasileirão,2003,League,Sao Paulo,Vitoria,3,1,False
2003-11-23,Brasileirão,2003,League,Guarani,Corinthians,0,1,False
2003-11-23,Brasileirão,2003,League,Paysandu,Juventude,3,2,False
2003-11-29,Brasileirão,2003,League,Internacional,Flamengo,3,1,False
2003-11-29,Brasileirão,2003,League,Fluminense,Sao Caetano,2,1,False
2003-11-29,Brasileirão,2003,League,Vasco,Figueirense,1,0,False
2003-11-29,Brasileirão,2003,League,Juventude,Atletico-MG,1,0,False
2003-11-29,Brasileirão,2003,League,Athletico-PR,Guarani,3,1,False
2003-11-30,Brasileirão,2003,League,Ponte Preta,Sao Paulo,1,2,False
2003-11-30,Brasileirão,2003,League,Vitoria,Coritiba,1,0,False
2003-11-30,Brasileirão,2003,League,Cruzeiro,Paysandu,2,1,False
2003-11-30,Brasileirão,2003,League,Corinthians,Bahia,1,2,False
2003-11-30,Brasileirão,2003,League,Fortaleza,Parana,5,3,False
2003-11-30,Brasileirão,2003,League,Goias,Santos,3,0,False
2003-11-30,Brasileirão,2003,League,Criciuma,Gremio,0,2,False
2003-12-06,Brasileirão,2003,League,Vitoria,Atletico-MG,0,1,False
2003-12-06,Brasileirão,2003,League,Goias,Figueirense,0,3,False
2003-12-06,Brasileirão,2003,League,Athletico-PR,Vasco,2,2,False
2003-12-06,Brasileirão,2003,League,Corinthians,Parana,1,1,False
2003-12-07,Brasileirão,2003,League,Fortaleza,Coritiba,2,2,False
2003-12-07,Brasileirão,2003,League,Internacional,Sao Paulo,1,1,False
2003-12-07,Brasileirão,2003,League,Juventude,Sao Caetano,2,1,False
2003-12-07,Brasileirão,2003,League,Criciuma,Bahia,3,2,False
2003-12-07,Brasileirão,2003,League,Guarani,Paysandu,2,1,False
2003-12-07,Brasileirão,2003,League,Santos,Gremio,2,2,False
2003-12-07,Brasileirão,2003,League,Cruzeiro,Fluminense,5,2,False
2003-12-07,Brasileirão,2003,League,Flamengo,Ponte Preta,1,1,False
2003-12-13,Brasileirão,2003,League,Parana,Vitoria,2,0,False
2003-12-13,Brasileirão,2003,League,Coritiba,Criciuma,2,0,False
2003-12-13,Brasileirão,2003,League,Atletico-MG,Goias,3,2,False
2003-12-13,Brasileirão,2003,League,Figueirense,Guarani,2,0,False
2003-12-13,Brasileirão,2003,League,Sao Caetano,Internacional,5,0,False
2003-12-14,Brasileirão,2003,League,Vasco,Santos,1,1,False
2003-12-14,Brasileirão,2003,League,Sao Paulo,Flamengo,1,3,False
2003-12-14,Brasileirão,2003,League,Paysandu,Athletico-PR,2,2,False
2003-12-14,Brasileirão,2003,League,Fluminense,Juventude,1,0,False
2003-12-14,Brasileirão,2003,League,Bahia,Cruzeiro,0,7,False
2003-12-14,Brasileirão,2003,League,Ponte Preta,Fortaleza,2,0,False
2003-12-14,Brasileirão,2003,League,Gremio,Corinthians,3,0,False
2004-04-21,Brasileirão,2004,League,Botafogo-RJ,Goias,1,4,False
2004-04-21,Brasileirão,2004,League,Figueirense,Internacional,1,0,False
2004-04-21,Brasileirão,2004,League,Sao Caetano,Vitoria,1,0,False
2004-04-21,Brasileirão,2004,League,Cruzeiro,Juventude,2,1,False
2004-04-21,Brasileirão,2004,League,Palmeiras,Atletico-MG,0,0,False
2004-04-21,Brasileirão,2004,League,Gremio,Flamengo,0,0,False
2004-04-21,Brasileirão,2004,League,Ponte Preta,Corinthians,3,2,False
2004-04-21,Brasileirão,2004,League,Parana,Santos,3,2,False
2004-04-22,Brasileirão,2004,League,Paysandu,Fluminense,3,3,False
2004-04-22,Brasileirão,2004,League,Sao Paulo,Athletico-PR,1,0,False
2004-04-22,Brasileirão,2004,League,Coritiba,Guarani,1,0,False
2004-04-22,Brasileirão,2004,League,Vasco,Criciuma,0,1,False
2004-04-24,Brasileirão,2004,League,Flamengo,Ponte Preta,0,0,False
2004-04-24,Brasileirão,2004,League,Goias,Cruzeiro,2,2,False
2004-04-24,Brasileirão,2004,League,Juventude,Gremio,1,1,False
2004-04-25,Brasileirão,2004,League,Santos,Botafogo-RJ,2,0,False
2004-04-25,Brasileirão,2004,League,Criciuma,Sao Paulo,1,1,False
2004-04-25,Brasileirão,2004,League,Vitoria,Parana,6,1,False
2004-04-25,Brasileirão,2004,League,Athletico-PR,Figueirense,0,3,False
2004-04-25,Brasileirão,2004,League,Corinthians,Paysandu,2,1,False
2004-04-25,Brasileirão,2004,League,Fluminense,Coritiba,1,1,False
2004-04-25,Brasileirão,2004,League,Atletico-MG,Vasco,1,1,False
2004-04-25,Brasileirão,2004,League,Internacional,Palmeiras,1,0,False
2004-04-25,Brasileirão,2004,League,Guarani,Sao Caetano,1,1,False
2004-04-28,Brasileirão,2004,League,Gremio,Corinthians,4,0,False
2004-04-28,Brasileirão,2004,League,Figueirense,Santos,2,1,False
2004-04-28,Brasileirão,2004,League,Ponte Preta,Goias,2,0,False
2004-04-28,Brasileirão,2004,League,Sao Paulo,Fluminense,1,0,False
2004-04-28,Brasileirão,2004,League,Paysandu,Athletico-PR,0,3,False
2004-04-28,Brasileirão,2004,League,Coritiba,Internacional,1,1,False
2004-04-28,Brasileirão,2004,League,Botafogo-RJ,Atletico-MG,2,2,False
2004-04-28,Brasileirão,2004,League,Cruzeiro,Criciuma,2,2,False
2004-04-29,Brasileirão,2004,League,Parana,Flamengo,2,1,False
2004-04-29,Brasileirão,2004,League,Vasco,Guarani,0,1,False
2004-04-29,Brasileirão,2004,League,Palmeiras,Vitoria,2,2,False
2004-05-01,Brasileirão,2004,League,Internacional,Paysandu,1,0,False
2004-05-01,Brasileirão,2004,League,Criciuma,Botafogo-RJ,1,0,False
2004-05-01,Brasileirão,2004,League,Atletico-MG,Ponte Preta,1,2,False
2004-05-01,Brasileirão,2004,League,Goias,Gremio,4,0,False
2004-05-02,Brasileirão,2004,League,Guarani,Sao Paulo,2,3,False
2004-05-02,Brasileirão,2004,League,Vitoria,Figueirense,3,1,False
2004-05-02,Brasileirão,2004,League,Juventude,Parana,4,0,False
2004-05-02,Brasileirão,2004,League,Athletico-PR,Coritiba,1,1,False
2004-05-02,Brasileirão,2004,League,Fluminense,Vasco,1,0,False
2004-05-02,Brasileirão,2004,League,Santos,Cruzeiro,1,3,False
2004-05-02,Brasileirão,2004,League,Flamengo,Sao Caetano,1,1,False
2004-05-02,Brasileirão,2004,League,Corinthians,Palmeiras,0,4,False
2004-05-08,Brasileirão,2004,League,Santos,Juventude,2,1,False
2004-05-08,Brasileirão,2004,League,Parana,Cruzeiro,2,0,False
2004-05-08,Brasileirão,2004,League,Guarani,Athletico-PR,0,0,False
2004-05-08,Brasileirão,2004,League,Sao Caetano,Criciuma,5,0,False
2004-05-08,Brasileirão,2004,League,Vasco,Gremio,1,1,False
2004-05-08,Brasileirão,2004,League,Palmeiras,Ponte Preta,3,0,False
2004-05-09,Brasileirão,2004,League,Coritiba,Sao Paulo,1,2,False
2004-05-09,Brasileirão,2004,League,Vitoria,Flamengo,5,1,False
2004-05-09,Brasileirão,2004,League,Goias,Figueirense,1,0,False
2004-05-09,Brasileirão,2004,League,Atletico-MG,Corinthians,2,2,False
2004-05-09,Brasileirão,2004,League,Internacional,Fluminense,0,0,False
2004-05-09,Brasileirão,2004,League,Botafogo-RJ,Paysandu,2,2,False
2004-05-15,Brasileirão,2004,League,Paysandu,Vasco,1,2,False
2004-05-15,Brasileirão,2004,League,Athletico-PR,Santos,1,0,False
2004-05-16,Brasileirão,2004,League,Gremio,Botafogo-RJ,2,2,False
2004-05-16,Brasileirão,2004,League,Corinthians,Guarani,1,0,False
2004-05-16,Brasileirão,2004,League,Fluminense,Vitoria,1,0,False
2004-05-16,Brasileirão,2004,League,Sao Paulo,Parana,2,2,False
2004-05-16,Brasileirão,2004,League,Ponte Preta,Coritiba,0,0,False
2004-05-16,Brasileirão,2004,League,Cruzeiro,Palmeiras,2,1,False
2004-05-16,Brasileirão,2004,League,Criciuma,Goias,7,2,False
2004-05-16,Brasileirão,2004,League,Flamengo,Internacional,1,2,False
2004-05-16,Brasileirão,2004,League,Juventude,Atletico-MG,1,1,False
2004-05-16,Brasileirão,2004,League,Figueirense,Sao Caetano,1,0,False
2004-05-22,Brasileirão,2004,League,Botafogo-RJ,Figueirense,1,1,False
2004-05-22,Brasileirão,2004,League,Paysandu,Gremio,1,3,False
2004-05-22,Brasileirão,2004,League,Internacional,Goias,1,0,False
2004-05-22,Brasileirão,2004,League,Coritiba,Atletico-MG,0,1,False
2004-05-23,Brasileirão,2004,League,Corinthians,Athletico-PR,0,5,False
2004-05-23,Brasileirão,2004,League,Santos,Palmeiras,0,4,False
2004-05-23,Brasileirão,2004,League,Flamengo,Fluminense,1,2,False
2004-05-23,Brasileirão,2004,League,Sao Caetano,Vasco,3,2,False
2004-05-23,Brasileirão,2004,League,Parana,Ponte Preta,0,1,False
2004-05-23,Brasileirão,2004,League,Criciuma,Vitoria,2,0,False
2004-05-23,Brasileirão,2004,League,Juventude,Guarani,2,0,False
2004-05-23,Brasileirão,2004,League,Cruzeiro,Sao Paulo,2,1,False
2004-05-29,Brasileirão,2004,League,Vitoria,Internacional,2,1,False
2004-05-29,Brasileirão,2004,League,Palmeiras,Coritiba,2,0,False
2004-05-29,Brasileirão,2004,League,Fluminense,Criciuma,1,1,False
2004-05-29,Brasileirão,2004,League,Ponte Preta,Juventude,0,1,False
2004-05-29,Brasileirão,2004,League,Figueirense,Paysandu,1,1,False
2004-05-30,Brasileirão,2004,League,Atletico-MG,Santos,3,3,False
2004-05-30,Brasileirão,2004,League,Vasco,Botafogo-RJ,4,0,False
2004-05-30,Brasileirão,2004,League,Sao Paulo,Corinthians,1,1,False
2004-05-30,Brasileirão,2004,League,Guarani,Parana,1,0,False
2004-05-30,Brasileirão,2004,League,Goias,Flamengo,2,2,False
2004-05-30,Brasileirão,2004,League,Athletico-PR,Cruzeiro,3,1,False
2004-05-30,Brasileirão,2004,League,Gremio,Sao Caetano,1,2,False
2004-06-12,Brasileirão,2004,League,Internacional,Atletico-MG,4,1,False
2004-06-12,Brasileirão,2004,League,Sao Paulo,Gremio,3,2,False
2004-06-12,Brasileirão,2004,League,Parana,Botafogo-RJ,1,1,False
2004-06-12,Brasileirão,2004,League,Fluminense,Guarani,1,1,False
2004-06-13,Brasileirão,2004,League,Vitoria,Santos,1,2,False
2004-06-13,Brasileirão,2004,League,Goias,Corinthians,1,1,False
2004-06-13,Brasileirão,2004,League,Palmeiras,Vasco,2,2,False
2004-06-13,Brasileirão,2004,League,Cruzeiro,Paysandu,1,0,False
2004-06-13,Brasileirão,2004,League,Coritiba,Sao Caetano,1,0,False
2004-06-13,Brasileirão,2004,League,Criciuma,Juventude,2,0,False
2004-06-13,Brasileirão,2004,League,Ponte Preta,Figueirense,0,2,False
2004-06-13,Brasileirão,2004,League,Flamengo,Athletico-PR,3,0,False
2004-06-19,Brasileirão,2004,League,Vasco,Parana,0,0,False
2004-06-19,Brasileirão,2004,League,Figueirense,Cruzeiro,0,0,False
2004-06-19,Brasileirão,2004,League,Gremio,Coritiba,1,1,False
2004-06-19,Brasileirão,2004,League,Athletico-PR,Vitoria,1,3,False
2004-06-20,Brasileirão,2004,League,Atletico-MG,Fluminense,2,1,False
2004-06-20,Brasileirão,2004,League,Santos,Internacional,3,0,False
2004-06-20,Brasileirão,2004,League,Juventude,Goias,1,1,False
2004-06-20,Brasileirão,2004,League,Guarani,Criciuma,2,1,False
2004-06-20,Brasileirão,2004,League,Corinthians,Flamengo,1,1,False
2004-06-20,Brasileirão,2004,League,Botafogo-RJ,Ponte Preta,0,1,False
2004-06-20,Brasileirão,2004,League,Sao Caetano,Palmeiras,1,1,False
2004-06-20,Brasileirão,2004,League,Paysandu,Sao Paulo,1,0,False
2004-06-24,Brasileirão,2004,League,Sao Caetano,Juventude,1,0,False
2004-06-26,Brasileirão,2004,League,Flamengo,Figueirense,0,3,False
2004-06-26,Brasileirão,2004,League,Criciuma,Gremio,1,2,False
2004-06-26,Brasileirão,2004,League,Coritiba,Parana,1,1,False
2004-06-26,Brasileirão,2004,League,Santos,Guarani,2,1,False
2004-06-27,Brasileirão,2004,League,Goias,Sao Caetano,3,2,False
2004-06-27,Brasileirão,2004,League,Ponte Preta,Cruzeiro,1,0,False
2004-06-27,Brasileirão,2004,League,Paysandu,Vitoria,4,2,False
2004-06-27,Brasileirão,2004,League,Atletico-MG,Athletico-PR,0,1,False
2004-06-27,Brasileirão,2004,League,Botafogo-RJ,Fluminense,3,3,False
2004-06-27,Brasileirão,2004,League,Internacional,Vasco,1,3,False
2004-06-27,Brasileirão,2004,League,Palmeiras,Sao Paulo,2,1,False
2004-06-27,Brasileirão,2004,League,Juventude,Corinthians,1,0,False
2004-07-03,Brasileirão,2004,League,Internacional,Criciuma,3,0,False
2004-07-03,Brasileirão,2004,League,Sao Paulo,Ponte Preta,2,0,False
2004-07-03,Brasileirão,2004,League,Athletico-PR,Juventude,4,1,False
2004-07-03,Brasileirão,2004,League,Figueirense,Vasco,2,2,False
2004-07-03,Brasileirão,2004,League,Vitoria,Goias,0,0,False
2004-07-03,Brasileirão,2004,League,Guarani,Atletico-MG,1,1,False
